title,href,ogg_url
Southern Pastures (Miniature Suite for Orchestra),/content/southern-pastures-miniature-suite-for-orchestra,https://opengameart.org/sites/default/files/audio_preview/Southern%20Pastures%20%28Miniature%20Suite%20f.mp3.ogg
Battle Theme B for RPG,/content/battle-theme-b-for-rpg,https://opengameart.org/sites/default/files/audio_preview/battleThemeB_Preview.mp3.ogg
Painted Dreams (Mock-Up),/content/painted-dreams-mock-up,https://opengameart.org/sites/default/files/audio_preview/Painted%20Dreams%20Mock-Up_1.mp3.ogg
Stereotypical 90's space shooter music,/content/stereotypical-90s-space-shooter-music,https://opengameart.org/sites/default/files/boss_1.ogg
Dark Theme,/content/dark-theme,https://opengameart.org/sites/default/files/theme.ogg
lofi Compilation,/content/lofi-compilation,https://opengameart.org/sites/default/files/audio_preview/A%20cup%20of%20tea.mp3.ogg
Steeps of Destiny,/content/steeps-of-destiny,https://opengameart.org/sites/default/files/audio_preview/Steeps%20of%20Destiny.mp3.ogg
Battle Theme,/content/battle-theme-0,https://opengameart.org/sites/default/files/audio_preview/Battle.mp3.ogg
JRPG Pack 4 Calm,/content/jrpg-pack-4-calm,https://opengameart.org/sites/default/files/Calm1%20-%20A%20Place%20I%20Call%20Home.ogg
Pressure,/content/pressure,https://opengameart.org/sites/default/files/Pressure_0.ogg
School of Quirks,/content/school-of-quirks,https://opengameart.org/sites/default/files/audio_preview/Zander%20Noriega%20-%20School%20of%20Quirks.mp3.ogg
Leap [8bit],/content/leap-8bit,https://opengameart.org/sites/default/files/audio_preview/Leap_Preview.mp3.ogg
Medieval: King's Feast,/content/medieval-kings-feast,https://opengameart.org/sites/default/files/audio_preview/Kings_Feast.mp3.ogg
Blueberries,/content/blueberries,https://opengameart.org/sites/default/files/audio_preview/Viktor%20Kraus%20-%20Blueberries.mp3.ogg
Heroes Theme,/content/heroes-theme,https://opengameart.org/sites/default/files/audio_preview/Heroes%20Theme.mp3.ogg
"Boss Battle #2 [""8 bit""]",/content/boss-battle-2-8-bit,https://opengameart.org/sites/default/files/audio_preview/boss_battle_%232.mp3.ogg
JRPG Pack 2 Towns,/content/jrpg-pack-2-towns,https://opengameart.org/sites/default/files/Town1%20-%20Home%20Town.ogg
"Please, answer me my friend",/content/please-answer-me-my-friend,https://opengameart.org/sites/default/files/audio_preview/Please%2C%20answer%20me%20my%20friend.mp3.ogg
North Wind (More music inside),/content/north-wind-more-music-inside,https://opengameart.org/sites/default/files/audio_preview/1.Unknown%20place.mp3.ogg
Night of the Streets [Horror/Suspense],/content/night-of-the-streets-horrorsuspense,https://opengameart.org/sites/default/files/audio_preview/Night%20of%20the%20Streets.mp3.ogg
The Rush,/content/the-rush,https://opengameart.org/sites/default/files/audio_preview/The%20Rush.mp3.ogg
T & T Free Cyberpunk Pack,/content/t-t-free-cyberpunk-pack,https://opengameart.org/sites/default/files/Caves.ogg
This used to be a city,/content/this-used-to-be-a-city,https://opengameart.org/sites/default/files/ThisUsedToBeACity_0.ogg
Matt's Creative Commons Music,/content/matts-creative-commons-music,https://opengameart.org/sites/default/files/audio_preview/LeftRightExcluded_1.mp3.ogg
A Conversation with Saul (Jazz/Blues Shuffle),/content/a-conversation-with-saul-jazzblues-shuffle,https://opengameart.org/sites/default/files/audio_preview/A%20Conversation%20with%20Saul%20%28Rough%20Demo.mp3.ogg
Gray Trip,/content/gray-trip,https://opengameart.org/sites/default/files/audio_preview/Gray%20Trip.mp3.ogg
Town in ruins loop,/content/town-in-ruins-loop,https://opengameart.org/sites/default/files/n3535n5n335n35nj.ogg
A Regular Battle,/content/a-regular-battle,https://opengameart.org/sites/default/files/audio_preview/regular%20battle.mp3.ogg
Ireland's Coast (Game Edition),/content/irelands-coast-game-edition,https://opengameart.org/sites/default/files/audio_preview/Ireland%27s%20Coast.mp3.ogg
JRPG Pack 3 Evil,/content/jrpg-pack-3-evil,https://opengameart.org/sites/default/files/Evil1%20-%20Ancient%20Evil%20Awakens.ogg
Boss Battle #9 [Metal],/content/boss-battle-9-metal,https://opengameart.org/sites/default/files/audio_preview/boss_battle_9_metal_preview.mp3.ogg
JRPG Pack 5 Action,/content/jrpg-pack-5-action,https://opengameart.org/sites/default/files/Action1%20-%20Encounter%20With%20The%20Witches.ogg
Final Epic Battle,/content/final-epic-battle,https://opengameart.org/sites/default/files/audio_preview/Final%20Epic%20Battle_0.mp3.ogg
Leap Into Eternity (Live Orchestra),/content/leap-into-eternity-live-orchestra,https://opengameart.org/sites/default/files/audio_preview/Leap%20into%20Eternity%20%28Live%20Orchestra%29_0.mp3.ogg
Mysterious,/content/mysterious,https://opengameart.org/sites/default/files/audio_preview/Mysterious_preview.mp3.ogg
BlueBeat 01 [loop] (Cyberpunk Lab Music),/content/bluebeat-01-loop-cyberpunk-lab-music,https://opengameart.org/sites/default/files/ERH%20BlueBeat%2001%20%5Bloop%5D.ogg
Doodle menu like song,/content/doodle-menu-like-song,https://opengameart.org/sites/default/files/audio_preview/doodle.mp3.ogg
Battle Music,/content/battle-music,https://opengameart.org/sites/default/files/audio_preview/battle-mus.mp3.ogg
A Journey's End,/content/a-journeys-end,https://opengameart.org/sites/default/files/audio_preview/12%20-%20A%20Forest%27s%20Whisper.mp3.ogg
Anime-esque Intro-Outro Theme,/content/anime-esque-intro-outro-theme,https://opengameart.org/sites/default/files/audio_preview/Play%20Now.mp3.ogg
Flare Main,/content/flare-main,https://opengameart.org/sites/default/files/audio_preview/flaremain.mp3.ogg
Meadow Thoughts,/content/meadow-thoughts,https://opengameart.org/sites/default/files/Meadow%20Thoughts.ogg
Evasion,/content/evasion,https://opengameart.org/sites/default/files/audio_preview/Evasion_0.mp3.ogg
Summer Park - 8bit tune (loop),/content/summer-park-8bit-tune-loop,https://opengameart.org/sites/default/files/audio_preview/8bit%20attempt.mp3.ogg
Ireland's Coast (Travelog Edition - LIVE PLAYERS),/content/irelands-coast-travelog-edition-live-players,https://opengameart.org/sites/default/files/audio_preview/Ireland%27s%20Coast%20%28Travelog%20Edition%20-%20Live%29.mp3.ogg
Defying Commodus,/content/defying-commodus,https://opengameart.org/sites/default/files/audio_preview/Defying%20Commodus.mp3.ogg
Etirwer,/content/etirwer,https://opengameart.org/sites/default/files/Etirwer%20%28Looped%29.ogg
Sadness,/content/sadness,https://opengameart.org/sites/default/files/Sadness.ogg
Big Boss,/content/big-boss,https://opengameart.org/sites/default/files/big%20boss%202.ogg
Rat Sewer,/content/rat-sewer,https://opengameart.org/sites/default/files/ratsrats_0.ogg
Frozen Jam (Seamless Loop),/content/frozen-jam-seamless-loop,https://opengameart.org/sites/default/files/frozenjam-seamlessloop.ogg
Game Music Loop - Rising,/content/game-music-loop-rising,https://opengameart.org/sites/default/files/audio_preview/Rising.mp3.ogg
Winter feeling,/content/winter-feeling,https://opengameart.org/sites/default/files/audio_preview/Winter%20Snow_2.mp3.ogg
CC0 Remakes,/content/cc0-remakes,https://opengameart.org/sites/default/files/audio_preview/theme_song_remake-mp3.mp3.ogg
Deliciously Sour,/content/deliciously-sour,https://opengameart.org/sites/default/files/audio_preview/Deliciously%20Sour.mp3.ogg
Space Atmospere,/content/space-atmospere,https://opengameart.org/sites/default/files/audio_preview/Space%20Atmosphere.mp3.ogg
Tactical Pursuit,/content/tactical-pursuit,https://opengameart.org/sites/default/files/audio_preview/Tactical%20Pursuit.mp3.ogg
Game Over Theme,/content/game-over-theme,https://opengameart.org/sites/default/files/audio_preview/No%20Hope.mp3.ogg
Menace,/content/menace,https://opengameart.org/sites/default/files/Menace_0.ogg
JRPG Collection,/content/jrpg-collection,https://opengameart.org/sites/default/files/jrpg_maintheme.ogg
Rainbow Rush,/content/rainbow-rush,https://opengameart.org/sites/default/files/rainbowrush_loop.ogg
RPG Battle Theme II,/content/rpg-battle-theme-ii,https://opengameart.org/sites/default/files/audio_preview/Fighting%20is%20not%20an%20option.mp3.ogg
Icy Realm - (Seven and Eight),/content/icy-realm-seven-and-eight,https://opengameart.org/sites/default/files/audio_preview/019_seven_and_eight_7-8_combined.mp3.ogg
Jump and Run (8-bit),/content/jump-and-run-8-bit,https://opengameart.org/sites/default/files/random%20silly%20chip%20song.ogg
Victoriana Loop,/content/victoriana-loop,https://opengameart.org/sites/default/files/audio_preview/Victoriana%20Loop_4.mp3.ogg
moon chime,/content/moon-chime,https://opengameart.org/sites/default/files/audio_preview/tipa16-01.mp3.ogg
Nautilus,/content/nautilus,https://opengameart.org/sites/default/files/audio_preview/ambient2%28Nautilus%29_6.mp3.ogg
Space Shooter Music,/content/space-shooter-music,https://opengameart.org/sites/default/files/Space%20Heroes.ogg
Dark Shrine Loop,/content/dark-shrine-loop,https://opengameart.org/sites/default/files/qubodup-yd-DarkShrineLoop-OpenGameArt_0.ogg
"happy bgm (piano,violin,flute,drums)",/content/happy-bgm-pianoviolinflutedrums,https://opengameart.org/sites/default/files/080415pianobgm3popver.ogg
Spooky Dungeon,/content/spooky-dungeon,https://opengameart.org/sites/default/files/Memoraphile%20-%20Spooky%20Dungeon.ogg
Ironbound,/content/ironbound,https://opengameart.org/sites/default/files/audio_preview/Zander%20Noriega%20-%20Ironbound.mp3.ogg
Theme of Agrual,/content/theme-of-agrual,https://opengameart.org/sites/default/files/audio_preview/Theme%20of%20Agrual.mp3.ogg
Winning the Race,/content/winning-the-race,https://opengameart.org/sites/default/files/S31-Winning%20the%20Race_0.ogg
Victoriana Loop,/content/victoriana-loop,https://opengameart.org/sites/default/files/audio_preview/Victoriana%20Loop_4.mp3.ogg
moon chime,/content/moon-chime,https://opengameart.org/sites/default/files/audio_preview/tipa16-01.mp3.ogg
Aquaria,/content/aquaria,https://opengameart.org/sites/default/files/audio_preview/TylerSong3_Normal.mp3.ogg
Another August,/content/another-august,https://opengameart.org/sites/default/files/audio_preview/013_Another_August.mp3.ogg
Post Apocalypse (More music inside),/content/post-apocalypse-more-music-inside,https://opengameart.org/sites/default/files/audio_preview/Alert.mp3.ogg
Megasong,/content/megasong,https://opengameart.org/sites/default/files/audio_preview/megasong.mp3.ogg
Space Marines,/content/space-marines,https://opengameart.org/sites/default/files/audio_preview/terradorian%27s%20theme%20song.mp3.ogg
Short Theme [Rock/Metal],/content/short-theme-rockmetal,https://opengameart.org/sites/default/files/audio_preview/Short%20Theme%20Preview.mp3.ogg
Drifting Beyond the Stars (Background Ambient),/content/drifting-beyond-the-stars-background-ambient,https://opengameart.org/sites/default/files/audio_preview/Drifting%20Beyond%20the%20Stars.mp3.ogg
Valor of Heroes,/content/valor-of-heroes,https://opengameart.org/sites/default/files/audio_preview/Valor%20of%20Heroes.mp3.ogg
RPG Title Screen Music Pack,/content/rpg-title-screen-music-pack,https://opengameart.org/sites/default/files/audio_preview/Irrational%20Machines%20-%20RPG%20Title%20Screen%20Music%20Pack%20-%2001%20Title%20Screen.wav.ogg
JRPG2 Piano,/content/jrpg2-piano,https://opengameart.org/sites/default/files/audio_preview/JRPG2%20Piano.mp3.ogg
Dramatic Action,/content/dramatic-action,https://opengameart.org/sites/default/files/audio_preview/HorrorPen%20-%20Dramatic%20Action.mp3.ogg
JRPG Piano,/content/jrpg-piano,https://opengameart.org/sites/default/files/audio_preview/JRPG%20Piano.mp3.ogg
Arabesque,/content/arabesque,https://opengameart.org/sites/default/files/audio_preview/Arabesque.mp3.ogg
Crystal Cavern,/content/crystal-cavern,https://opengameart.org/sites/default/files/Crystal%20Cavern_0.ogg
Victory,/content/victory,https://opengameart.org/sites/default/files/audio_preview/Victory.mp3.ogg
Ambient - The Beach Where Dreams Die,/content/ambient-the-beach-where-dreams-die,https://opengameart.org/sites/default/files/audio_preview/The%20Beach%20Where%20Dreams%20Die.mp3.ogg
It Takes A Hero,/content/it-takes-a-hero,https://opengameart.org/sites/default/files/audio_preview/it_takes_a_hero.mp3.ogg
8bit  Adventure,/content/8bit-adventure,https://opengameart.org/sites/default/files/audio_preview/Adventure_0.mp3.ogg
Action Music Pack,/content/action-music-pack,https://opengameart.org/sites/default/files/Flaming%20Soul.ogg
Boss Battle #2 [8-bit Re-upload],/content/boss-battle-2-8-bit-re-upload,https://opengameart.org/sites/default/files/audio_preview/Boss%20Battle%20%232%20V1%20preview.mp3.ogg
Covert Operations,/content/covert-operations,https://opengameart.org/sites/default/files/audio_preview/covert_operations.mp3.ogg
Dream 2 Ambience,/content/dream-2-ambience,https://opengameart.org/sites/default/files/audio_preview/Dream%202%20%28Ambience%29.mp3.ogg
Boss Battle #3 [8-bit re-upload],/content/boss-battle-3-8-bit-re-upload,https://opengameart.org/sites/default/files/audio_preview/Boss%20Battle%20%233%20V1%20preview.mp3.ogg
Determination,/content/determination,https://opengameart.org/sites/default/files/audio_preview/determination.mp3.ogg
Life in corrupted binary,/content/life-corrupted-binary,https://opengameart.org/sites/default/files/life_in_corrupted_binary.flac_.ogg
Boss Battle #4 [8-bit re-upload],/content/boss-battle-4-8-bit-re-upload,https://opengameart.org/sites/default/files/audio_preview/Boss%20Battle%20%234%20V1%20preview.mp3.ogg
Fantasy: Rising Moon,/content/fantasy-rising-moon,https://opengameart.org/sites/default/files/audio_preview/Rising_Moon.mp3.ogg
Sylvan Waltz (standard + looped version),/content/sylvan-waltz-standard-looped-version,https://opengameart.org/sites/default/files/audio_preview/Otto%20Halm%C3%A9n%20-%20Sylvan%20Waltz.mp3.ogg
Apple Cider,/content/apple-cider,https://opengameart.org/sites/default/files/audio_preview/apple_cider.mp3.ogg
Music mix (More music inside),/content/music-mix-more-music-inside,https://opengameart.org/sites/default/files/audio_preview/I%20didn%27t%20do%20it.mp3.ogg
Land of fearless,/content/land-of-fearless,https://opengameart.org/sites/default/files/audio_preview/Land%20of%20fearless.mp3.ogg
Beyond The Clouds (Orchestral Theme),/content/beyond-the-clouds-orchestral-theme,https://opengameart.org/sites/default/files/audio_preview/Beyond%20The%20Clouds%20%28Theme%20for%20Modern%20Broadcast%29.mp3.ogg
Children's March Theme,/content/childrens-march-theme,https://opengameart.org/sites/default/files/audio_preview/Children%27s%20March%20Theme.mp3.ogg
Wintery loop,/content/wintery-loop,https://opengameart.org/sites/default/files/audio_preview/wintery%20loop.mp3.ogg
ambient_menu,/content/ambientmenu,https://opengameart.org/sites/default/files/audio_preview/ambient_menu.mp3.ogg
20 excellent 8 bit loops,/content/20-excellent-8-bit-loops,https://opengameart.org/sites/default/files/Catch%20The%20Mystery.ogg
Battle midi,/content/battle-midi,https://opengameart.org/sites/default/files/acci%C3%B3n_0.ogg
Pack of loopable game music,/content/pack-of-loopable-game-music,https://opengameart.org/sites/default/files/audio_preview/priwiwa.mp3.ogg
8 bit battle theme (famitracker),/content/8-bit-battle-theme-famitracker,https://opengameart.org/sites/default/files/audio_preview/newbattle.mp3.ogg
Mystery Forest,/content/mystery-forest,https://opengameart.org/sites/default/files/audio_preview/Mystery%20Forest.mp3.ogg
Licking Wounds,/content/licking-wounds,https://opengameart.org/sites/default/files/audio_preview/Viktor%20Kraus%20-%20Licking%20Wounds.wav.ogg
Great Boss,/content/great-boss,https://opengameart.org/sites/default/files/Great%20Boss.ogg
Boss Battle #5 [8-bit],/content/boss-battle-5-8-bit,https://opengameart.org/sites/default/files/audio_preview/Boss%20Battle%20%23%205%20V1%20Preview.mp3.ogg
Darker Waves,/content/darker-waves,https://opengameart.org/sites/default/files/audio_preview/Zander%20Noriega%20-%20Darker%20Waves.mp3.ogg
